channel,offset_khz,db_rel_median
23,-6.8903,0.237309
23,-6.86646,0.234101
23,-6.84261,0.236872
23,-6.81877,0.238603
23,-6.79493,0.249514
23,-6.77109,0.241401
23,-6.74725,0.249132
23,-6.7234,0.271795
23,-6.69956,0.255206
23,-6.67572,0.239371
23,-6.65188,0.250902
23,-6.62804,0.476338
23,-6.60419,0.292813
23,-6.58035,0.245843
23,-6.55651,0.244897
23,-6.53267,0.252479
23,-6.50883,0.237622
23,-6.48499,0.245789
23,-6.46114,0.251056
23,-6.4373,0.252627
23,-6.41346,0.246618
23,-6.38962,0.28421
23,-6.36578,0.596724
23,-6.34193,0.435822
23,-6.31809,0.258799
23,-6.29425,0.247501
23,-6.27041,0.231144
23,-6.24657,0.245104
23,-6.22272,0.233969
23,-6.19888,0.232351
23,-6.17504,0.236074
23,-6.1512,0.242486
23,-6.12736,0.238675
23,-6.10352,0.236933
23,-6.07967,0.22939
23,-6.05583,0.23333
23,-6.03199,0.224491
23,-6.00815,0.229017
23,-5.98431,0.229801
23,-5.96046,0.230018
23,-5.93662,0.231287
23,-5.91278,0.223635
23,-5.88894,0.228583
23,-5.8651,0.229786
23,-5.84126,0.224658
23,-5.81741,0.239948
23,-5.79357,0.216446
23,-5.76973,0.23327
23,-5.74589,0.222539
23,-5.72205,0.222057
23,-5.6982,0.222509
23,-5.67436,0.22338
23,-5.65052,0.225484
23,-5.62668,0.214175
23,-5.60284,0.22693
23,-5.57899,0.236139
23,-5.55515,0.222272
23,-5.53131,0.215767
23,-5.50747,0.238807
23,-5.48363,0.227193
23,-5.45979,0.219276
23,-5.43594,0.220523
23,-5.4121,0.225525
23,-5.38826,0.217937
23,-5.36442,0.215747
23,-5.34058,0.22119
23,-5.31673,0.258847
23,-5.29289,0.219267
23,-5.26905,0.217637
23,-5.24521,0.211605
23,-5.22137,0.219556
23,-5.19753,0.223891
23,-5.17368,0.216963
23,-5.14984,0.226841
23,-5.126,0.21054
23,-5.10216,0.216623
23,-5.07832,0.207736
23,-5.05447,0.209594
23,-5.03063,0.210814
23,-5.00679,0.208768
23,-4.98295,0.21433
23,-4.95911,0.218444
23,-4.93526,0.209641
23,-4.91142,0.21572
23,-4.88758,0.216762
23,-4.86374,0.22096
23,-4.8399,0.203369
23,-4.81606,0.206143
23,-4.79221,0.222447
23,-4.76837,0.21482
23,-4.74453,0.217609
23,-4.72069,0.209925
23,-4.69685,0.268096
23,-4.673,0.215478
23,-4.64916,0.216609
23,-4.62532,0.207894
23,-4.60148,0.225538
23,-4.57764,0.209729
23,-4.55379,0.206435
23,-4.52995,0.214012
23,-4.50611,0.226402
23,-4.48227,0.212161
23,-4.45843,0.20898
23,-4.43459,0.217143
23,-4.41074,0.202848
23,-4.3869,0.212738
23,-4.36306,0.210821
23,-4.33922,0.20681
23,-4.31538,0.217867
23,-4.29153,0.216378
23,-4.26769,0.211746
23,-4.24385,0.214327
23,-4.22001,0.211849
23,-4.19617,0.215253
23,-4.17233,0.216057
23,-4.14848,0.212533
23,-4.12464,0.210953
23,-4.1008,0.212945
23,-4.07696,0.207972
23,-4.05312,0.203782
23,-4.02927,0.214625
23,-4.00543,0.218609
23,-3.98159,0.210696
23,-3.95775,0.20575
23,-3.93391,0.209403
23,-3.91006,0.210561
23,-3.88622,0.210628
23,-3.86238,0.198564
23,-3.83854,0.211724
23,-3.8147,0.21448
23,-3.79086,0.21339
23,-3.76701,0.198185
23,-3.74317,0.20561
23,-3.71933,0.204939
23,-3.69549,0.19881
23,-3.67165,0.193386
23,-3.6478,0.208418
23,-3.62396,0.19593
23,-3.60012,0.199534
23,-3.57628,0.197669
23,-3.55244,0.202586
23,-3.52859,0.207094
23,-3.50475,0.198253
23,-3.48091,0.196808
23,-3.45707,0.197319
23,-3.43323,0.19709
23,-3.40939,0.1949
23,-3.38554,0.194353
23,-3.3617,0.194472
23,-3.33786,0.188763
23,-3.31402,0.193349
23,-3.29018,0.196744
23,-3.26633,0.184796
23,-3.24249,0.192889
23,-3.21865,0.19234
23,-3.19481,0.189273
23,-3.17097,0.186792
23,-3.14713,0.193994
23,-3.12328,0.18816
23,-3.09944,0.187341
23,-3.0756,0.189457
23,-3.05176,0.190449
23,-3.02792,0.189993
23,-3.00407,0.192483
23,-2.98023,0.194147
23,-2.95639,0.18915
23,-2.93255,0.179923
23,-2.90871,0.190657
23,-2.88486,0.186513
23,-2.86102,0.198133
23,-2.83718,0.181279
23,-2.81334,0.189549
23,-2.7895,0.192948
23,-2.76566,0.190439
23,-2.74181,0.18979
23,-2.71797,0.203628
23,-2.69413,0.303893
23,-2.67029,0.483666
23,-2.64645,0.21337
23,-2.6226,0.191616
23,-2.59876,0.193412
23,-2.57492,0.195051
23,-2.55108,0.194426
23,-2.52724,0.196623
23,-2.5034,0.195625
23,-2.47955,0.217701
23,-2.45571,0.191313
23,-2.43187,0.183519
23,-2.40803,0.18846
23,-2.38419,0.187376
23,-2.36034,0.183363
23,-2.3365,0.181775
23,-2.31266,0.184858
23,-2.28882,0.190224
23,-2.26498,0.185393
23,-2.24113,0.179673
23,-2.21729,0.186338
23,-2.19345,0.187146
23,-2.16961,0.184645
23,-2.14577,0.182743
23,-2.12193,0.178363
23,-2.09808,0.177039
23,-2.07424,0.180138
23,-2.0504,0.176481
23,-2.02656,0.183132
23,-2.00272,0.182158
23,-1.97887,0.182212
23,-1.95503,0.176573
23,-1.93119,0.179491
23,-1.90735,0.18135
23,-1.88351,0.181631
23,-1.85966,0.179826
23,-1.83582,0.176019
23,-1.81198,0.180052
23,-1.78814,0.181052
23,-1.7643,0.180994
23,-1.74046,0.187562
23,-1.71661,0.1827
23,-1.69277,0.199475
23,-1.66893,0.182162
23,-1.64509,0.190906
23,-1.62125,0.1894
23,-1.5974,0.194469
23,-1.57356,0.201264
23,-1.54972,0.216598
23,-1.52588,0.249519
23,-1.50204,0.211559
23,-1.4782,0.216818
23,-1.45435,0.241375
23,-1.43051,0.208411
23,-1.40667,0.235519
23,-1.38283,0.275009
23,-1.35899,0.242357
23,-1.33514,0.246011
23,-1.3113,0.361639
23,-1.28746,1.63064
23,-1.26362,0.470975
23,-1.23978,0.374925
23,-1.21593,0.363727
23,-1.19209,0.491137
23,-1.16825,0.388141
23,-1.14441,0.508489
23,-1.12057,0.763377
23,-1.09673,0.57454
23,-1.07288,1.39031
23,-1.04904,1.90484
23,-1.0252,1.49127
23,-1.00136,1.24976
23,-0.977516,1.86119
23,-0.953674,1.88073
23,-0.929832,3.32261
23,-0.905991,2.57954
23,-0.882149,1.9803
23,-0.858307,2.12887
23,-0.834465,1.77008
23,-0.810623,3.92271
23,-0.786781,3.36881
23,-0.762939,2.00798
23,-0.739098,1.65528
23,-0.715256,2.04953
23,-0.691414,2.93675
23,-0.667572,2.62672
23,-0.64373,5.84537
23,-0.619888,3.77288
23,-0.596046,8.3434
23,-0.572205,3.1886
23,-0.548363,1.96533
23,-0.524521,1.98835
23,-0.500679,1.97643
23,-0.476837,2.5728
23,-0.452995,7.19181
23,-0.429153,6.9775
23,-0.405312,7.0304
23,-0.38147,4.01004
23,-0.357628,3.47535
23,-0.333786,3.50253
23,-0.309944,4.01396
23,-0.286102,2.9831
23,-0.26226,2.34885
23,-0.238419,3.12796
23,-0.214577,2.59288
23,-0.190735,1.56106
23,-0.166893,1.38901
23,-0.143051,1.5267
23,-0.119209,1.30728
23,-0.0953674,2.62921
23,-0.0715256,2.86098
23,-0.0476837,1.87727
23,-0.0238419,1.7079
23,0,1.26311
23,0.0238419,0.961539
23,0.0476837,0.642729
23,0.0715256,0.476196
23,0.0953674,0.551806
23,0.119209,0.567781
23,0.143051,4.04416
23,0.166893,1.08568
23,0.190735,0.474808
23,0.214577,0.386115
23,0.238419,0.479686
23,0.26226,0.459711
23,0.286102,0.330782
23,0.309944,0.394172
23,0.333786,0.37945
23,0.357628,0.29797
23,0.38147,0.220415
23,0.405312,0.219855
23,0.429153,0.28724
23,0.452995,0.227675
23,0.476837,0.194634
23,0.500679,0.213079
23,0.524521,0.183381
23,0.548363,0.179191
23,0.572205,0.177171
23,0.596046,0.173531
23,0.619888,0.156259
23,0.64373,0.153084
23,0.667572,0.14852
23,0.691414,0.155125
23,0.715256,0.147795
23,0.739098,0.141634
23,0.762939,0.161802
23,0.786781,0.139283
23,0.810623,0.155487
23,0.834465,0.140745
23,0.858307,0.19255
23,0.882149,0.166122
23,0.905991,0.332008
23,0.929832,0.25239
23,0.953674,0.154469
23,0.977516,0.146408
23,1.00136,0.132327
23,1.0252,0.143444
23,1.04904,0.135708
23,1.07288,0.123575
23,1.09673,0.132587
23,1.12057,0.147718
23,1.14441,0.164584
23,1.16825,0.149925
23,1.19209,0.120566
23,1.21593,0.129209
23,1.23978,0.124632
23,1.26362,0.124481
23,1.28746,0.124756
23,1.3113,0.120163
23,1.33514,0.121266
23,1.35899,0.123211
23,1.38283,0.128089
23,1.40667,0.118808
23,1.43051,0.120741
23,1.45435,0.121361
23,1.4782,0.124414
23,1.50204,0.124827
23,1.52588,0.116839
23,1.54972,0.111171
23,1.57356,0.113961
23,1.5974,0.117944
23,1.62125,0.12165
23,1.64509,0.114071
23,1.66893,0.116064
23,1.69277,0.113203
23,1.71661,0.119212
23,1.74046,0.111206
23,1.7643,0.117493
23,1.78814,0.111993
23,1.81198,0.114648
23,1.83582,0.110416
23,1.85966,0.121063
23,1.88351,0.122036
23,1.90735,0.108216
23,1.93119,0.108351
23,1.95503,0.11357
23,1.97887,0.106975
23,2.00272,0.112353
23,2.02656,0.110196
23,2.0504,0.104815
23,2.07424,0.105008
23,2.09808,0.112459
23,2.12193,0.110414
23,2.14577,0.107084
23,2.16961,0.107372
23,2.19345,0.100638
23,2.21729,0.10062
23,2.24113,0.0962463
23,2.26498,0.107626
23,2.28882,0.103707
23,2.31266,0.103029
23,2.3365,0.103039
23,2.36034,0.102428
23,2.38419,0.111467
23,2.40803,0.0977303
23,2.43187,0.09869
23,2.45571,0.0986922
23,2.47955,0.10089
23,2.5034,0.0986296
23,2.52724,0.101587
23,2.55108,0.0978629
23,2.57492,0.0917118
23,2.59876,0.0934994
23,2.6226,0.0996266
23,2.64645,0.0958498
23,2.67029,0.0922912
23,2.69413,0.106519
23,2.71797,0.0979671
23,2.74181,0.0989024
23,2.76566,0.0889014
23,2.7895,0.102559
23,2.81334,0.089614
23,2.83718,0.0907475
23,2.86102,0.106152
23,2.88486,0.0984767
23,2.90871,0.0931231
23,2.93255,0.0960513
23,2.95639,0.0902478
23,2.98023,0.0933121
23,3.00407,0.0947374
23,3.02792,0.0867874
23,3.05176,0.0887381
23,3.0756,0.0845378
23,3.09944,0.0924909
23,3.12328,0.0802736
23,3.14713,0.0872536
23,3.17097,0.0825921
23,3.19481,0.0923375
23,3.21865,0.0832658
23,3.24249,0.0941272
23,3.26633,0.0842055
23,3.29018,0.0845193
23,3.31402,0.0791509
23,3.33786,0.0779027
23,3.3617,0.0834417
23,3.38554,0.0875622
23,3.40939,0.0785799
23,3.43323,0.076684
23,3.45707,0.0774296
23,3.48091,0.0811349
23,3.50475,0.0793836
23,3.52859,0.0751739
23,3.55244,0.0685863
23,3.57628,0.070768
23,3.60012,0.0739347
23,3.62396,0.0696732
23,3.6478,0.0735133
23,3.67165,0.0732501
23,3.69549,0.0736546
23,3.71933,0.0665112
23,3.74317,0.0726803
23,3.76701,0.0678804
23,3.79086,0.0697578
23,3.8147,0.0607604
23,3.83854,0.065852
23,3.86238,0.0688764
23,3.88622,0.0556677
23,3.91006,0.0563147
23,3.93391,0.0640933
23,3.95775,0.0548156
23,3.98159,0.0660115
23,4.00543,0.059735
23,4.02927,0.0637722
23,4.05312,0.0586867
23,4.07696,0.0543125
23,4.1008,0.0542989
23,4.12464,0.0648594
23,4.14848,0.054492
23,4.17233,0.0559868
23,4.19617,0.0624273
23,4.22001,0.0567786
23,4.24385,0.061421
23,4.26769,0.0610428
23,4.29153,0.0601834
23,4.31538,0.0488064
23,4.33922,0.0534142
23,4.36306,0.0475686
23,4.3869,0.0484174
23,4.41074,0.0504397
23,4.43459,0.0491553
23,4.45843,0.0551327
23,4.48227,0.047932
23,4.50611,0.0534104
23,4.52995,0.0449456
23,4.55379,0.048289
23,4.57764,0.0513013
23,4.60148,0.0474196
23,4.62532,0.0446938
23,4.64916,0.0486055
23,4.673,0.0463692
23,4.69685,0.0452616
23,4.72069,0.0457592
23,4.74453,0.0382432
23,4.76837,0.0500615
23,4.79221,0.04112
23,4.81606,0.0366583
23,4.8399,0.0470884
23,4.86374,0.0377214
23,4.88758,0.0390679
23,4.91142,0.037558
23,4.93526,0.035485
23,4.95911,0.0387084
23,4.98295,0.0426276
23,5.00679,0.0372167
23,5.03063,0.039508
23,5.05447,0.0386376
23,5.07832,0.0427629
23,5.10216,0.0389642
23,5.126,0.0405636
23,5.14984,0.0345692
23,5.17368,0.0334847
23,5.19753,0.0342963
23,5.22137,0.0388373
23,5.24521,0.0420911
23,5.26905,0.0352457
23,5.29289,0.032855
23,5.31673,0.0400256
23,5.34058,0.035016
23,5.36442,0.0365899
23,5.38826,0.0315992
23,5.4121,0.0248989
23,5.43594,0.0381753
23,5.45979,0.0261677
23,5.48363,0.0318247
23,5.50747,0.0316452
23,5.53131,0.029833
23,5.55515,0.0278686
23,5.57899,0.0287926
23,5.60284,0.0287371
23,5.62668,0.0301029
23,5.65052,0.0234105
23,5.67436,0.0278931
23,5.6982,0.0267166
23,5.72205,0.0290124
23,5.74589,0.0306866
23,5.76973,0.0241792
23,5.79357,0.0281257
23,5.81741,0.0233458
23,5.84126,0.0293588
23,5.8651,0.0169011
23,5.88894,0.022466
23,5.91278,0.0191417
23,5.93662,0.0241388
23,5.96046,0.0144266
23,5.98431,0.01901
23,6.00815,0.0176944
23,6.03199,0.0189533
23,6.05583,0.0192035
23,6.07967,0.0147169
23,6.10352,0.0190115
23,6.12736,0.0180064
23,6.1512,0.0144954
23,6.17504,0.0152784
23,6.19888,0.0167662
23,6.22272,0.0181827
23,6.24657,0.0136023
23,6.27041,0.00986043
23,6.29425,0.0213236
23,6.31809,0.021023
23,6.34193,0.014493
23,6.36578,0.0155146
23,6.38962,0.010958
23,6.41346,0.0137477
23,6.4373,0.0124244
23,6.46114,0.0120392
23,6.48499,0.00563837
23,6.50883,0.00543192
23,6.53267,0.0120767
23,6.55651,0.0113836
23,6.58035,0.00636297
23,6.60419,0.00261712
23,6.62804,0.00881744
23,6.65188,0.0120391
23,6.67572,-0.00566199
23,6.69956,0.000654056
23,6.7234,0.0010975
23,6.74725,0.00239075
23,6.77109,0.0050143
23,6.79493,0.00929112
23,6.81877,0.00137296
23,6.84261,-6.7728e-05
23,6.86646,0.00750965
23,6.8903,-0.00517339
23,6.91414,-0.00217085
23,6.93798,0.00454022
23,6.96182,6.77269e-05
23,6.98566,-0.00125335
23,7.00951,0.00354312
23,7.03335,0.0088019
23,7.05719,-0.00865711
23,7.08103,0.00178113
23,7.10487,-0.00568445
23,7.12872,0.00641698
23,7.15256,-0.0035133
23,7.1764,-0.00289874
23,7.20024,0.00390089
23,7.22408,0.000378057
23,7.24792,-0.000820165
23,7.27177,-0.00109886
23,7.29561,-0.0020343
23,7.31945,-0.000860785
23,7.34329,-0.000560618
23,7.36713,0.00128406
23,7.39098,0.00691115
23,7.41482,0.0051607
23,7.43866,-0.00949473
23,7.4625,-0.00800476
23,7.48634,-0.002568
23,7.51019,-0.0128221
23,7.53403,-0.0139259
23,7.55787,-0.00880728
23,7.58171,-0.0109015
23,7.60555,-0.00868614
23,7.62939,-0.020387
23,7.65324,-0.00988225
23,7.67708,-0.0114067
23,7.70092,-0.00434341
23,7.72476,-0.00594061
23,7.7486,-0.0110086
23,7.77245,-0.023062
23,7.79629,-0.0215714
23,7.82013,-0.0140732
23,7.84397,-0.0188398
23,7.86781,-0.0187719
23,7.89165,-0.0209543
23,7.9155,-0.0184292
23,7.93934,-0.021786
23,7.96318,-0.0128701
23,7.98702,-0.0229973
23,8.01086,-0.023742
23,8.03471,-0.0146718
23,8.05855,-0.0199295
23,8.08239,-0.0105864
23,8.10623,-0.021076
23,8.13007,-0.0178827
23,8.15392,-0.02206
23,8.17776,-0.024634
23,8.2016,-0.0207163
23,8.22544,-0.0150907
23,8.24928,-0.0207927
23,8.27312,-0.0248182
23,8.29697,-0.0248182
23,8.32081,-0.026403
23,8.34465,-0.0238086
23,8.36849,-0.0266035
23,8.39233,-0.0246261
23,8.41618,-0.0334247
23,8.44002,-0.0216088
23,8.46386,-0.0328392
23,8.4877,-0.0328201
23,8.51154,-0.0272236
23,8.53539,-0.0283813
23,8.55923,-0.0222016
23,8.58307,-0.021564
23,8.60691,-0.0277393
23,8.63075,-0.0342351
23,8.65459,-0.0333151
23,8.67844,-0.0240877
23,8.70228,-0.033232
23,8.72612,-0.0398499
23,8.74996,-0.0260737
23,8.7738,-0.0360564
23,8.79765,-0.0349432
23,8.82149,-0.0347483
23,8.84533,-0.0363963
23,8.86917,-0.0237834
23,8.89301,-0.0327155
23,8.91685,-0.0418508
23,8.9407,-0.0298179
23,8.96454,-0.0385096
23,8.98838,-0.0367685
23,9.01222,-0.034716
23,9.03606,-0.0325868
23,9.05991,-0.0386235
23,9.08375,-0.0408669
23,9.10759,-0.039184
23,9.13143,-0.0392841
23,9.15527,-0.0383186
23,9.17912,-0.0462784
23,9.20296,-0.0479011
23,9.2268,-0.0506606
23,9.25064,-0.0416756
23,9.27448,-0.0467156
23,9.29832,-0.0488734
23,9.32217,-0.0492065
23,9.34601,-0.0388413
23,9.36985,-0.0444369
23,9.39369,-0.0443286
23,9.41753,-0.0427498
23,9.44138,-0.0458218
23,9.46522,-0.0447743
23,9.48906,-0.0488745
23,9.5129,-0.045771
23,9.53674,-0.0475332
23,9.56059,-0.0477323
23,9.58443,-0.0485399
23,9.60827,-0.0520366
23,9.63211,-0.0455785
23,9.65595,-0.0489341
23,9.67979,-0.0463195
23,9.70364,-0.0514849
23,9.72748,-0.0549376
23,9.75132,-0.0486458
23,9.77516,-0.0559705
23,9.799,-0.0568671
23,9.82285,-0.0509726
23,9.84669,-0.0511439
23,9.87053,-0.0532507
23,9.89437,-0.0519522
23,9.91821,-0.060905
23,9.94205,-0.0589514
23,9.9659,-0.0538185
23,9.98974,-0.0592813
23,10.0136,-0.0607606
23,10.0374,-0.0583494
23,10.0613,-0.0601282
23,10.0851,-0.0574048
23,10.1089,-0.0575205
23,10.1328,-0.058017
23,10.1566,-0.0582279
23,10.1805,-0.0664842
23,10.2043,-0.0649934
23,10.2282,-0.0679385
23,10.252,-0.0678246
23,10.2758,-0.0636194
23,10.2997,-0.0693159
23,10.3235,-0.0663343
23,10.3474,-0.0764392
23,10.3712,-0.0594229
23,10.3951,-0.066193
23,10.4189,-0.062018
23,10.4427,-0.0746047
23,10.4666,-0.0664654
23,10.4904,-0.0697018
23,10.5143,-0.0707113
23,10.5381,-0.0718692
23,10.5619,-0.0724664
23,10.5858,-0.0669846
23,10.6096,-0.0669207
23,10.6335,-0.0731092
23,10.6573,-0.075274
23,10.6812,-0.0698176
23,10.705,-0.0740006
23,10.7288,-0.0721535
23,10.7527,-0.0777536
23,10.7765,-0.0750133
23,10.8004,-0.0718601
23,10.8242,-0.0675438
23,10.848,-0.0800459
23,10.8719,-0.0745746
23,10.8957,-0.0727133
23,10.9196,-0.0839905
23,10.9434,-0.0769734
23,10.9673,-0.0778361
23,10.9911,-0.0821328
23,11.0149,-0.0802932
23,11.0388,-0.0827451
23,11.0626,-0.0753149
23,11.0865,-0.0847425
23,11.1103,-0.0802761
23,11.1341,-0.0789947
23,11.158,-0.084774
23,11.1818,-0.0915642
23,11.2057,-0.0891989
23,11.2295,-0.0761149
23,11.2534,-0.0771804
23,11.2772,-0.0858125
23,11.301,-0.0847206
23,11.3249,-0.0903261
23,11.3487,-0.0885003
23,11.3726,-0.0841818
23,11.3964,-0.0847103
23,11.4202,-0.0920255
23,11.4441,-0.0942938
23,11.4679,-0.0911331
23,11.4918,-0.0809324
23,11.5156,-0.0974025
23,11.5395,-0.0916475
23,11.5633,-0.0929489
23,11.5871,-0.0967632
23,11.611,-0.0965132
23,11.6348,-0.0879219
23,11.6587,-0.0913002
23,11.6825,-0.0982585
23,11.7064,-0.100323
23,11.7302,-0.0953084
23,11.754,-0.0917134
23,11.7779,-0.0921363
23,11.8017,-0.0911576
23,11.8256,-0.0907004
23,11.8494,-0.0900346
23,11.8732,-0.100714
23,11.8971,-0.0996634
23,11.9209,-0.106187
23,11.9448,-0.0978286
23,11.9686,-0.0973651
23,11.9925,-0.0965419
23,12.0163,-0.100532
23,12.0401,-0.0920693
23,12.064,-0.103606
23,12.0878,-0.101877
23,12.1117,-0.0967871
23,12.1355,-0.105055
23,12.1593,-0.100749
23,12.1832,-0.0998071
23,12.207,-0.119588
23,12.2309,-0.106154
23,12.2547,-0.110759
23,12.2786,-0.107633
23,12.3024,-0.108463
23,12.3262,-0.104448
23,12.3501,-0.112145
23,12.3739,-0.104249
23,12.3978,-0.106008
23,12.4216,-0.107595
23,12.4454,-0.113414
23,12.4693,-0.11223
23,12.4931,-0.109033
23,12.517,-0.117388
23,12.5408,-0.109854
23,12.5647,-0.107954
23,12.5885,-0.112404
23,12.6123,-0.120371
23,12.6362,-0.110841
23,12.66,-0.111304
23,12.6839,-0.111941
23,12.7077,-0.11503
23,12.7316,-0.11481
23,12.7554,-0.116096
23,12.7792,-0.116359
23,12.8031,-0.114471
23,12.8269,-0.126377
23,12.8508,-0.122401
23,12.8746,-0.117699
23,12.8984,-0.117628
23,12.9223,-0.122953
23,12.9461,-0.12187
23,12.97,-0.120416
23,12.9938,-0.11828
23,13.0177,-0.118783
23,13.0415,-0.123406
23,13.0653,-0.12136
23,13.0892,-0.125695
23,13.113,-0.116302
23,13.1369,-0.12463
23,13.1607,-0.121538
23,13.1845,-0.127811
23,13.2084,-0.124612
23,13.2322,-0.128612
23,13.2561,-0.12915
23,13.2799,-0.127287
23,13.3038,-0.128006
23,13.3276,-0.127994
23,13.3514,-0.128631
23,13.3753,-0.122259
23,13.3991,-0.122992
23,13.423,-0.133645
23,13.4468,-0.132761
23,13.4706,-0.135848
23,13.4945,-0.13898
23,13.5183,-0.133068
23,13.5422,-0.132238
23,13.566,-0.125939
23,13.5899,-0.133913
23,13.6137,-0.135892
23,13.6375,-0.143481
23,13.6614,-0.135549
23,13.6852,-0.131309
23,13.7091,-0.138686
23,13.7329,-0.139794
23,13.7568,-0.13949
23,13.7806,-0.148016
23,13.8044,-0.145147
23,13.8283,-0.152361
23,13.8521,-0.138564
23,13.876,-0.143091
23,13.8998,-0.144934
23,13.9236,-0.143942
23,13.9475,-0.151641
23,13.9713,-0.143642
23,13.9952,-0.138865
23,14.019,-0.137031
23,14.0429,-0.146337
23,14.0667,-0.148681
23,14.0905,-0.142232
23,14.1144,-0.141774
23,14.1382,-0.149632
23,14.1621,-0.148915
23,14.1859,-0.145735
23,14.2097,-0.146193
23,14.2336,-0.151569
23,14.2574,-0.154388
23,14.2813,-0.142658
23,14.3051,-0.151877
23,14.329,-0.147989
23,14.3528,-0.150518
23,14.3766,-0.156779
23,14.4005,-0.148609
23,14.4243,-0.155153
23,14.4482,-0.150114
23,14.472,-0.149077
23,14.4958,-0.157628
23,14.5197,-0.163226
23,14.5435,-0.162637
23,14.5674,-0.160706
23,14.5912,-0.160696
23,14.6151,-0.152886
23,14.6389,-0.160291
23,14.6627,-0.157771
23,14.6866,-0.166844
23,14.7104,-0.165175
23,14.7343,-0.161015
23,14.7581,-0.167449
23,14.782,-0.160974
23,14.8058,-0.162131
23,14.8296,-0.166621
23,14.8535,-0.166263
23,14.8773,-0.161422
23,14.9012,-0.164307
23,14.925,-0.164476
23,14.9488,-0.164452
23,14.9727,-0.163276
23,14.9965,-0.162397
22,-14.9965,0.432512
22,-14.9727,0.425225
22,-14.9488,0.425926
22,-14.925,0.428128
22,-14.9012,0.43596
22,-14.8773,0.430575
22,-14.8535,0.434928
22,-14.8296,0.434268
22,-14.8058,0.429688
22,-14.782,0.431018
22,-14.7581,0.438642
22,-14.7343,0.429523
22,-14.7104,0.433334
22,-14.6866,0.434755
22,-14.6627,0.42658
22,-14.6389,0.433109
22,-14.6151,0.434155
22,-14.5912,0.4278
22,-14.5674,0.433473
22,-14.5435,0.442177
22,-14.5197,0.436574
22,-14.4958,0.438976
22,-14.472,0.432465
22,-14.4482,0.439207
22,-14.4243,0.440654
22,-14.4005,0.430359
22,-14.3766,0.438526
22,-14.3528,0.435574
22,-14.329,0.437902
22,-14.3051,0.44209
22,-14.2813,0.441567
22,-14.2574,0.445806
22,-14.2336,0.434952
22,-14.2097,0.440452
22,-14.1859,0.449453
22,-14.1621,0.443254
22,-14.1382,0.435769
22,-14.1144,0.437884
22,-14.0905,0.447335
22,-14.0667,0.439002
22,-14.0429,0.437537
22,-14.019,0.442567
22,-13.9952,0.437541
22,-13.9713,0.449716
22,-13.9475,0.437499
22,-13.9236,0.442477
22,-13.8998,0.440352
22,-13.876,0.448263
22,-13.8521,0.433707
22,-13.8283,0.442309
22,-13.8044,0.44788
22,-13.7806,0.450613
22,-13.7568,0.442299
22,-13.7329,0.441356
22,-13.7091,0.442008
22,-13.6852,0.438203
22,-13.6614,0.443497
22,-13.6375,0.441853
22,-13.6137,0.447109
22,-13.5899,0.447998
22,-13.566,0.449675
22,-13.5422,0.450307
22,-13.5183,0.442741
22,-13.4945,0.441242
22,-13.4706,0.442094
22,-13.4468,0.451925
22,-13.423,0.448116
22,-13.3991,0.444239
22,-13.3753,0.439279
22,-13.3514,0.446582
22,-13.3276,0.456392
22,-13.3038,0.449084
22,-13.2799,0.452844
22,-13.2561,0.453136
22,-13.2322,0.446729
22,-13.2084,0.447153
22,-13.1845,0.453199
22,-13.1607,0.446006
22,-13.1369,0.44938
22,-13.113,0.451579
22,-13.0892,0.452271
22,-13.0653,0.452607
22,-13.0415,0.446824
22,-13.0177,0.44947
22,-12.9938,0.455419
22,-12.97,0.452394
22,-12.9461,0.448938
22,-12.9223,0.448693
22,-12.8984,0.453017
22,-12.8746,0.452782
22,-12.8508,0.453776
22,-12.8269,0.450149
22,-12.8031,0.452924
22,-12.7792,0.452096
22,-12.7554,0.448695
22,-12.7316,0.444262
22,-12.7077,0.454403
22,-12.6839,0.45245
22,-12.66,0.445421
22,-12.6362,0.450567
22,-12.6123,0.452791
22,-12.5885,0.453382
22,-12.5647,0.452021
22,-12.5408,0.455763
22,-12.517,0.452916
22,-12.4931,0.454193
22,-12.4693,0.452634
22,-12.4454,0.452873
22,-12.4216,0.453623
22,-12.3978,0.452748
22,-12.3739,0.44671
22,-12.3501,0.45747
22,-12.3262,0.456075
22,-12.3024,0.450986
22,-12.2786,0.46348
22,-12.2547,0.455992
22,-12.2309,0.464268
22,-12.207,0.455976
22,-12.1832,0.46026
22,-12.1593,0.459979
22,-12.1355,0.458023
22,-12.1117,0.459672
22,-12.0878,0.464931
22,-12.064,0.462897
22,-12.0401,0.466103
22,-12.0163,0.456563
22,-11.9925,0.465708
22,-11.9686,0.455761
22,-11.9448,0.461524
22,-11.9209,0.46042
22,-11.8971,0.456207
22,-11.8732,0.450928
22,-11.8494,0.461855
22,-11.8256,0.456197
22,-11.8017,0.454136
22,-11.7779,0.462217
22,-11.754,0.465451
22,-11.7302,0.467805
22,-11.7064,0.46509
22,-11.6825,0.46526
22,-11.6587,0.460459
22,-11.6348,0.45989
22,-11.611,0.460319
22,-11.5871,0.465259
22,-11.5633,0.459473
22,-11.5395,0.460915
22,-11.5156,0.461859
22,-11.4918,0.463816
22,-11.4679,0.466191
22,-11.4441,0.462184
22,-11.4202,0.461903
22,-11.3964,0.463118
22,-11.3726,0.46841
22,-11.3487,0.467804
